Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,215189311,19/03/2026 16:03,19/03/2026 16:11,GOLD,Buy,1.000,0.00000,0.00000,4634.22000,4639.07000,0.0000,0.0000,485.0,4.85,0.48,"",0,00:00:08:14,,,,,,,,,,,,
,215182340,19/03/2026 15:59,19/03/2026 16:01,GOLD,Buy,1.000,0.00000,0.00000,4613.31000,4636.93000,0.0000,0.0000,2362.0,23.62,2.41,"",0,00:00:01:15,,,,,,,,,,,,
,215104147,19/03/2026 15:02,19/03/2026 15:59,GOLD,Buy,1.000,0.00000,0.00000,4504.80000,4619.15000,0.0000,0.0000,11435.0,114.35,13.18,"",0,00:00:56:17,,,,,,,,,,,,
,215088708,19/03/2026 14:55,19/03/2026 15:59,GOLD,Buy,1.000,0.00000,0.00000,4578.04000,4619.15000,0.0000,0.0000,4111.0,41.11,4.98,"",0,00:01:03:32,,,,,,,,,,,,
,215077122,19/03/2026 14:48,19/03/2026 15:59,GOLD,Buy,1.000,0.00000,0.00000,4538.30000,4619.15000,0.0000,0.0000,8085.0,80.85,10.85,"",0,00:01:10:35,,,,,,,,,,,,
,212729473,16/03/2026 19:49,18/03/2026 17:24,NGASCA,Buy,1.000,0.00000,0.00000,3.10300,3.13800,0.0000,0.0000,0.0,35.00,4.93,"",0,01:21:34:45,,,,,,,,,,,,
,212003234,18/03/2026 08:12,18/03/2026 17:24,NGASCA,Buy,1.000,0.00000,0.00000,3.01800,3.13800,0.0000,0.0000,0.1,120.00,20.32,"",0,00:09:11:08,,,,,,,,,,,,
,212003085,16/03/2026 04:06,18/03/2026 17:24,NGASCA,Buy,1.000,0.00000,0.00000,3.22500,3.13800,0.0000,0.0000,-0.1,-87.00,-12.84,"",0,02:13:17:12,,,,,,,,,,,,
,228511686,18/03/2026 00:20,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,3.00,0,"FVA-NGASCash-212729473",0,00:00:00:00,,,,,,,,,,,,
,228511685,18/03/2026 00:20,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,3.00,0,"FVA-NGASCash-212003085",0,00:00:00:00,,,,,,,,,,,,
,227733258,17/03/2026 00:22,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,3.00,0,"FVA-NGASCash-212003085",0,00:00:00:00,,,,,,,,,,,,
,227733257,17/03/2026 00:22,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,3.00,0,"FVA-NGASCash-212729473",0,00:00:00:00,,,,,,,,,,,,
,210750631,12/03/2026 18:16,13/03/2026 16:08,NGASCA,Sell,1.000,0.00000,0.00000,3.34200,3.28800,0.0000,0.0000,0.1,54.00,8.83,"",0,00:21:51:24,,,,,,,,,,,,
,225722226,13/03/2026 00:20,,,Withdrawal,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,-10.48,0,"FVA-NGASCash-210750631",0,00:00:00:00,,,,,,,,,,,,
,209981795,11/03/2026 21:27,12/03/2026 02:13,NGASCA,Buy,0.200,0.00000,0.00000,3.35200,3.38100,0.0000,0.0000,0.0,5.80,0.94,"",0,00:04:46:17,,,,,,,,,,,,
,224755523,12/03/2026 00:18,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,0.60,0,"FVA-NGASCash-209981795",0,00:00:00:00,,,,,,,,,,,,
,209154194,11/03/2026 01:37,11/03/2026 18:54,NGASCA,Buy,0.200,0.00000,0.00000,3.20400,3.29000,0.0000,0.0000,0.1,17.20,2.87,"",0,00:17:16:12,,,,,,,,,,,,
,209154296,11/03/2026 01:38,11/03/2026 18:54,OILCAS,Buy,0.010,0.00000,0.00000,86.23000,87.55000,0.0000,0.0000,1.3,1.32,0.22,"",0,00:17:15:25,,,,,,,,,,,,
,209112508,10/03/2026 21:38,11/03/2026 01:37,NGASCA,Buy,0.200,0.00000,0.00000,3.20000,3.18200,0.0000,0.0000,0.0,-3.60,-0.60,"",0,00:03:58:49,,,,,,,,,,,,
,223840629,11/03/2026 00:16,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,0.60,0,"FVA-NGASCash-209112508",0,00:00:00:00,,,,,,,,,,,,
,223044600,10/03/2026 05:47,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,300.00,0,"Credit-In-100%-500",0,00:00:00:00,,,,,,,,,,,,
,223044598,10/03/2026 05:47,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,9.22,0,"EXP05-SC-BWR 218516887",0,00:00:00:00,,,,,,,,,,,,
,223044596,10/03/2026 05:47,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,290.78,0,"CD-SC-BWR 218516887",0,00:00:00:00,,,,,,,,,,,,

