Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,111591318,23/02/2024 13:34,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,51155.52000,59120.50000,0.0000,0.0000,-7965.0,-79.65,-3.89,"[so at -7.03% ]",0,04:21:19:33,24.1,1d 4h ,8760.5,18.42,451.52,4.5152,-8308.98,-83.0898,5.2,3.9,-8416.52,-84.17
,108326475,14/02/2024 11:30,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,51158.53000,59131.10000,0.0000,0.0000,-7972.6,-79.72,-3.75,"[so at -6.44% ]",0,13:23:23:31,14.1,1d 23h ,8647.5,24.33,341.53,3.4153,-8305.97,-83.05969999999999,3.9,3.9,-8314.13,-83.14
,112254097,24/02/2024 11:56,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,51056.31000,59139.52000,0.0000,0.0000,-8083.2,-80.84,-3.66,"[so at -12.64% ]",0,03:22:58:12,1.1,1h 2m,8517.5,76.92,109.31,1.0931,-8408.19,-84.0819,1.3,3.8,-8192.51,-81.93
,112229226,24/02/2024 12:11,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,51133.18000,59120.50000,0.0000,0.0000,-7987.3,-79.88,-3.49,"[so at -5.43% ]",0,03:22:43:03,2.1,1h 59m,8517.5,44.84,186.18,1.8618000000000001,-8331.32,-83.3132,2.2,4.0,-8173.48,-81.73
,111562309,23/02/2024 12:28,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,51131.22000,59120.50000,0.0000,0.0000,-7989.3,-79.90,-3.37,"[so at -14.10% ]",0,04:22:25:47,22.4,1d 2h ,8760.5,19.53,427.22,4.272200000000001,-8333.28,-83.3328,4.9,3.9,-8416.52,-84.17
,111918778,24/02/2024 06:37,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,50949.08000,59138.00000,0.0000,0.0000,-8188.9,-81.89,-3.21,"[so at 5.44% ]",0,04:04:17:25,0.1,6m,8517.5,5000.00,2.08,0.020800000000000003,-8515.42,-85.1542,0.0,3.8,-8190.98,-81.91
,107840675,14/02/2024 11:10,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,50992.70000,59138.00000,0.0000,0.0000,-8145.3,-81.45,-3.10,"[so at -12.44% ]",0,13:23:44:21,6.2,20h 48m,8647.5,48.31,175.7,1.757,-8471.8,-84.71799999999999,2.0,3.8,-8321.00,-83.21
,113507999,28/02/2024 10:53,28/02/2024 10:54,BTCUSD,Buy,1.000,0.00000,0.00000,59213.44000,59115.89000,0.0000,0.0000,-97.6,-97.55,-3.96,"[so at -8.22% ]",0,00:00:00:38,,,,,,,,,,,,
,112809980,26/02/2024 22:07,28/02/2024 10:54,BTCUSD,Sell,0.020,0.00000,0.00000,54869.28000,59150.41000,0.0000,0.0000,-4281.1,-85.62,-3.15,"[so at 3.76% ]",0,01:12:47:26,9.3,3h 25m,5062.5,9.84,467.28,9.3456,-4595.22,-91.90440000000001,9.2,6.2,-4748.38,-94.97
,112227420,24/02/2024 06:24,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,50923.81000,59148.99000,0.0000,0.0000,-8225.2,-82.25,-2.94,"[so at 5.34% ]",0,04:04:29:35,0.0,0s,8540.69,357.14,-23.19,-0.23190000000000002,-8540.69,-85.40690000000001,-0.3,3.7,-8202.01,-82.02
