Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,281912054,17/02/2026 17:35,03/03/2026 13:29,XAUUSD,Sell,0.100,0.00000,0.00000,4854.57000,5119.67000,0.0000,0.0000,-26510.0,-2651.00,-3.76,"[so -28.76%/-735.24/2556.68]",0,13:19:54:48,0.0,0s,56147.0,0.00,0.0,0.0,-56147.0,-5614.700000000001,0.0,52.8,-26510.00,-2651.00
,280271317,20/02/2026 21:57,03/03/2026 13:29,XAUUSD,Sell,0.200,0.00000,0.00000,5078.70000,5119.67000,0.0000,0.0000,-4097.0,-819.40,-1.15,"[so -35.79%/-735.24/2054.36]",0,10:15:32:48,0.0,0s,33734.0,0.00,0.0,0.0,-33734.0,-6746.8,0.0,87.9,-4097.00,-819.40
,273637880,06/02/2026 04:32,03/03/2026 13:29,XAUUSD,Sell,0.200,0.00000,0.00000,4817.60000,5119.67000,0.0000,0.0000,-30207.0,-6041.40,-7.80,"[so -51.66%/-735.24/1423.11]",0,25:08:57:22,0.0,0s,59844.0,0.00,0.0,0.0,-59844.0,-11968.800000000001,0.0,49.5,-30207.00,-6041.40
,290751545,03/03/2026 13:09,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5171.70000,5119.31000,0.0000,0.0000,-5239.0,-5239.00,-115.99,"[so -60.04%/-735.24/1224.52]",0,00:00:20:04,25.0,5m,6107.0,6.04,868.0,868.0,-5239.0,-5239.0,14.2,0.0,-6107.00,-6107.00
,290741497,03/03/2026 13:07,03/03/2026 13:29,XAUUSD,Buy,0.500,0.00000,0.00000,5214.22000,5119.31000,0.0000,0.0000,-9491.0,-4745.50,-51.23,"[so -32.75%/-735.24/2244.95]",0,00:00:21:50,0.0,0s,9491.0,10000.00,0.0,0.0,-9491.0,-4745.5,0.0,0.0,-9491.00,-4745.50
,290709032,03/03/2026 12:48,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5253.36000,5119.31000,0.0000,0.0000,-13405.0,-13405.00,-59.14,"[so -121.13%/-735.24/606.99]",0,00:00:41:25,0.0,0s,13405.0,0.00,0.0,0.0,-13405.0,-13405.0,0.0,0.0,-13405.00,-13405.00
,290638807,03/03/2026 11:39,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5268.17000,5119.31000,0.0000,0.0000,-14886.0,-14886.00,-39.64,"[so -175.21%/-735.24/419.63]",0,00:01:50:36,0.0,0s,15862.0,0.00,0.0,0.0,-15862.0,-15862.0,0.0,6.2,-14886.00,-14886.00
,290500907,03/03/2026 10:34,03/03/2026 13:29,XAUUSD,Buy,0.400,0.00000,0.00000,5304.92000,5119.31000,0.0000,0.0000,-18561.0,-7424.40,-16.51,"[so -72.33%/-735.24/1016.51]",0,00:02:55:42,0.0,0s,22619.0,0.00,0.0,0.0,-22619.0,-9047.6,0.0,17.9,-18561.00,-7424.40
,290485400,03/03/2026 10:04,03/03/2026 13:29,XAUUSD,Buy,0.400,0.00000,0.00000,5331.41000,5119.31000,0.0000,0.0000,-21210.0,-8484.00,-15.87,"[so -120.55%/-735.24/609.90]",0,00:03:25:04,0.0,0s,25268.0,0.00,0.0,0.0,-25268.0,-10107.2,0.0,16.1,-21210.00,-8484.00
,285698148,24/02/2026 15:49,03/03/2026 13:29,XAUUSD,Sell,0.400,0.00000,5122.52000,5127.74000,5114.50000,0.0000,0.0000,1324.0,529.60,0.69,"[tp 5122.52]",0,06:21:40:18,0.5,49m,28830.0,21.79,1324.0,529.6,-28830.0,-11532.0,4.4,100.0,0.00,0.00
,290666569,03/03/2026 12:07,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5275.57000,5125.39000,0.0000,0.0000,-15018.0,-15018.00,-16.34,"[so -89.70%/-942.04/1050.21]",0,00:01:22:05,0.0,0s,15018.0,0.00,0.0,0.0,-15018.0,-15018.0,0.0,0.0,-15018.00,-15018.00
,290578373,03/03/2026 11:24,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5285.37000,5125.39000,0.0000,0.0000,-15998.0,-15998.00,-14.83,"[so -44.80%/-942.04/2102.59]",0,00:02:05:36,0.0,0s,20664.0,0.00,0.0,0.0,-20664.0,-20664.0,0.0,22.6,-15998.00,-15998.00
,290561759,03/03/2026 10:59,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5292.01000,5125.39000,0.0000,0.0000,-16662.0,-16662.00,-13.38,"[so -29.84%/-942.04/3156.81]",0,00:02:30:25,0.0,0s,21328.0,0.00,0.0,0.0,-21328.0,-21328.0,0.0,21.9,-16662.00,-16662.00
,290745069,03/03/2026 13:08,03/03/2026 13:29,XAUUSD,Buy,3.000,0.00000,0.00000,5197.95000,5132.57000,0.0000,0.0000,-6538.0,-19614.00,-13.60,"[so 17.45%/2019.96/11578.35]",0,00:00:20:49,0.0,0s,6538.0,10000.00,0.0,0.0,-6538.0,-19614.0,0.0,0.0,-6538.00,-19614.00
,290560990,03/03/2026 10:59,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5292.59000,5131.04000,0.0000,0.0000,-16155.0,-16155.00,-10.08,"[so 17.88%/752.96/4212.09]",0,00:02:30:26,0.0,0s,21386.0,0.00,0.0,0.0,-21386.0,-21386.0,0.0,24.5,-16155.00,-16155.00
,290535736,03/03/2026 10:39,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5299.90000,5131.04000,0.0000,0.0000,-16886.0,-16886.00,-9.53,"[so 14.29%/752.96/5268.85]",0,00:02:49:44,0.0,0s,22117.0,0.00,0.0,0.0,-22117.0,-22117.0,0.0,23.7,-16886.00,-16886.00
,290525595,03/03/2026 10:34,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5305.46000,5131.04000,0.0000,0.0000,-17442.0,-17442.00,-8.96,"[so 11.90%/752.96/6326.89]",0,00:02:55:11,0.0,0s,22673.0,0.00,0.0,0.0,-22673.0,-22673.0,0.0,23.1,-17442.00,-17442.00
,290523316,03/03/2026 10:33,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5307.79000,5131.04000,0.0000,0.0000,-17675.0,-17675.00,-8.32,"[so 10.19%/752.96/7385.75]",0,00:02:56:32,0.0,0s,22906.0,0.00,0.0,0.0,-22906.0,-22906.0,0.0,22.8,-17675.00,-17675.00
,290510132,03/03/2026 10:23,03/03/2026 13:29,XAUUSD,Buy,1.000,0.00000,0.00000,5314.72000,5131.04000,0.0000,0.0000,-18368.0,-18368.00,-7.96,"[so 8.92%/752.96/8445.96]",0,00:03:05:39,0.0,0s,23599.0,0.00,0.0,0.0,-23599.0,-23599.0,0.0,22.2,-18368.00,-18368.00
,290743085,03/03/2026 13:08,03/03/2026 13:29,XAUUSD,Buy,3.000,0.00000,0.00000,5217.03000,5132.87000,0.0000,0.0000,-8416.0,-25248.00,-9.86,"[so 15.94%/2345.66/14715.03]",0,00:00:21:16,0.0,0s,8416.0,10000.00,0.0,0.0,-8416.0,-25248.0,0.0,0.0,-8416.00,-25248.00
,290688190,03/03/2026 12:34,03/03/2026 13:29,XAUUSD,Buy,3.000,0.00000,0.00000,5270.43000,5133.72000,0.0000,0.0000,-13671.0,-41013.00,-13.81,"[so 18.03%/3790.66/21023.85]",0,00:00:54:47,0.0,0s,13671.0,0.00,0.0,0.0,-13671.0,-41013.0,0.0,0.0,-13671.00,-41013.00
,290610109,03/03/2026 11:27,03/03/2026 13:29,XAUUSD,Buy,3.000,0.00000,0.00000,5245.13000,5132.87000,0.0000,0.0000,-11226.0,-33678.00,-10.19,"[so 13.13%/2345.66/17863.35]",0,00:02:02:37,0.0,0s,16640.0,0.00,0.0,0.0,-16640.0,-49920.0,0.0,32.5,-11226.00,-33678.00
,288043100,27/02/2026 13:56,03/03/2026 13:09,XAUUSD,Sell,0.300,0.00000,0.00000,5184.05000,5176.08000,0.0000,0.0000,797.0,239.10,0.07,"",0,03:23:12:36,1.2,1h 8m,23323.0,3.43,6796.0,2038.8,-23323.0,-6996.9,22.6,80.1,-5999.00,-1799.70
,288079891,27/02/2026 15:08,03/03/2026 13:09,XAUUSD,Sell,0.300,0.00000,0.00000,5207.69000,5188.08000,0.0000,0.0000,1961.0,588.30,0.18,"",0,03:22:00:48,2.2,2h 4m,20959.0,2.29,9160.0,2748.0,-20959.0,-6287.7,30.4,76.1,-7199.00,-2159.70
,287872861,27/02/2026 15:23,03/03/2026 13:08,XAUUSD,Sell,0.300,0.00000,0.00000,5234.50000,5206.97000,0.0000,0.0000,2753.0,825.90,0.25,"",0,03:21:44:54,4.6,4h 18m,18952.0,1.54,11841.0,3552.2999999999997,-18278.0,-5483.4,39.3,69.8,-9088.00,-2726.40
,290727576,03/03/2026 13:01,03/03/2026 13:07,XAUUSD,Sell,0.500,0.00000,0.00000,5253.72000,5214.18000,0.0000,0.0000,3954.0,1977.00,0.60,"",0,00:00:06:50,100.0,6m,5550.0,0.00,9504.0,4752.0,0.0,0.0,100.0,41.6,-5550.00,-2775.00
,290614180,03/03/2026 11:27,03/03/2026 13:07,XAUUSD,Sell,3.000,0.00000,0.00000,5231.87000,5229.71000,0.0000,0.0000,216.0,648.00,0.20,"",0,00:01:39:48,100.0,1h 39m,15098.0,0.00,15314.0,45942.0,0.0,0.0,100.0,1.4,-15098.00,-45294.00
,290615001,03/03/2026 11:27,03/03/2026 13:07,XAUUSD,Buy,1.000,0.00000,0.00000,5231.57000,5232.34000,0.0000,0.0000,77.0,77.00,0.02,"",0,00:01:39:29,1.0,59s,15284.0,200.00,77.0,77.0,-15284.0,-15284.0,0.5,100.0,0.00,0.00
,290668480,03/03/2026 12:10,03/03/2026 12:53,XAUUSD,Sell,1.000,0.00000,0.00000,5274.76000,5246.50000,0.0000,0.0000,2826.0,2826.00,0.87,"",0,00:00:42:54,100.0,42m,6248.0,0.00,9074.0,9074.0,0.0,0.0,100.0,31.1,-6248.00,-6248.00
,290580440,03/03/2026 11:10,03/03/2026 11:26,XAUUSD,Sell,1.000,0.00000,0.00000,5293.97000,5245.90000,0.0000,0.0000,4807.0,4807.00,1.51,"",0,00:00:16:31,100.0,16m,6722.0,0.00,11529.0,11529.0,0.0,0.0,100.0,41.7,-6722.00,-6722.00
,290380436,03/03/2026 08:20,03/03/2026 11:26,XAUUSD,Sell,0.500,0.00000,0.00000,5307.88000,5245.91000,0.0000,0.0000,6197.0,3098.50,0.98,"",0,00:03:06:23,90.9,2h 49m,7463.0,0.09,13660.0,6830.0,-1269.0,-634.5,91.5,50.0,-7463.00,-3731.50
,289808048,02/03/2026 18:57,03/03/2026 11:26,XAUUSD,Sell,0.300,0.00000,0.00000,5297.26000,5245.91000,0.0000,0.0000,5135.0,1540.50,0.49,"",0,00:16:29:07,16.7,2h 45m,11914.0,0.47,17049.0,5114.7,-8070.0,-2421.0,67.9,52.6,-11914.00,-3574.20
,287544809,27/02/2026 23:51,03/03/2026 11:26,XAUUSD,Sell,0.300,0.00000,0.00000,5281.12000,5245.91000,0.0000,0.0000,3521.0,1056.30,0.34,"",0,03:11:35:50,2.6,2h 10m,13616.0,0.88,15435.0,4630.5,-13616.0,-4084.7999999999997,53.1,59.0,-11914.00,-3574.20
,290482869,03/03/2026 10:02,03/03/2026 10:33,XAUUSD,Sell,0.400,0.00000,0.00000,5328.32000,5307.36000,0.0000,0.0000,2096.0,838.40,0.27,"",0,00:00:30:33,100.0,30m,3861.0,0.00,5957.0,2382.8,0.0,0.0,100.0,35.2,-3861.00,-1544.40
,290391060,03/03/2026 08:29,03/03/2026 10:04,XAUUSD,Buy,0.500,0.00000,0.00000,5315.94000,5331.07000,0.0000,0.0000,1513.0,756.50,0.24,"",0,00:01:35:09,1.1,1m,8285.0,5.48,1513.0,756.5,-8285.0,-4142.5,15.4,100.0,0.00,0.00
,290391586,03/03/2026 08:30,03/03/2026 10:04,XAUUSD,Buy,3.000,0.00000,0.00000,5317.47000,5331.14000,0.0000,0.0000,1367.0,4101.00,1.33,"",0,00:01:34:27,1.1,1m,8438.0,6.17,1367.0,4101.0,-8438.0,-25314.0,13.9,100.0,0.00,0.00
,290396925,03/03/2026 08:36,03/03/2026 10:04,XAUUSD,Buy,1.000,0.00000,0.00000,5309.30000,5331.19000,0.0000,0.0000,2189.0,2189.00,0.72,"",0,00:01:28:24,4.6,4m,7752.0,3.48,2189.0,2189.0,-7621.0,-7621.0,22.3,100.0,0.00,0.00
,290423441,03/03/2026 08:57,03/03/2026 10:04,XAUUSD,Buy,1.000,0.00000,0.00000,5305.11000,5331.33000,0.0000,0.0000,2622.0,2622.00,0.87,"",0,00:01:07:30,1.5,1m,7202.0,2.75,2622.0,2622.0,-7202.0,-7202.0,26.7,100.0,0.00,0.00
,290368476,03/03/2026 08:14,03/03/2026 08:20,XAUUSD,Buy,1.000,0.00000,0.00000,5289.43000,5307.90000,0.0000,0.0000,1847.0,1847.00,0.61,"",0,00:00:06:18,100.0,6m,1994.0,0.00,3841.0,3841.0,0.0,0.0,100.0,48.1,-1994.00,-1994.00
,290366046,03/03/2026 08:13,03/03/2026 08:20,XAUUSD,Buy,1.000,0.00000,0.00000,5295.93000,5307.90000,0.0000,0.0000,1197.0,1197.00,0.40,"",0,00:00:07:04,100.0,7m,1994.0,0.00,3191.0,3191.0,0.0,0.0,100.0,37.5,-1994.00,-1994.00
,290366027,03/03/2026 08:13,03/03/2026 08:20,XAUUSD,Buy,1.000,0.00000,0.00000,5295.83000,5307.90000,0.0000,0.0000,1207.0,1207.00,0.40,"",0,00:00:07:05,100.0,7m,1994.0,0.00,3201.0,3201.0,0.0,0.0,100.0,37.7,-1994.00,-1994.00
,290364920,03/03/2026 08:12,03/03/2026 08:20,XAUUSD,Buy,1.000,0.00000,0.00000,5302.88000,5307.90000,0.0000,0.0000,502.0,502.00,0.17,"",0,00:00:07:38,100.0,7m,1994.0,0.00,2496.0,2496.0,0.0,0.0,100.0,20.1,-1994.00,-1994.00
,290358489,03/03/2026 08:09,03/03/2026 08:20,XAUUSD,Buy,1.000,0.00000,0.00000,5306.44000,5307.90000,0.0000,0.0000,146.0,146.00,0.05,"",0,00:00:10:42,100.0,10m,1994.0,0.00,2140.0,2140.0,0.0,0.0,100.0,6.8,-1994.00,-1994.00
,290351589,03/03/2026 08:05,03/03/2026 08:09,XAUUSD,Sell,1.000,0.00000,0.00000,5321.97000,5306.85000,0.0000,0.0000,1512.0,1512.00,0.51,"",0,00:00:03:46,,,,,,,,,,,,
,290161169,03/03/2026 04:13,03/03/2026 08:09,XAUUSD,Sell,0.500,0.00000,0.00000,5348.28000,5306.86000,0.0000,0.0000,4142.0,2071.00,0.70,"",0,00:03:55:59,68.1,2h 40m,4206.0,0.40,5841.0,2920.5,-2350.0,-1175.0,71.3,79.3,-1699.00,-849.50
,290137870,03/03/2026 04:00,03/03/2026 08:09,XAUUSD,Sell,0.500,0.00000,0.00000,5338.70000,5306.85000,0.0000,0.0000,3185.0,1592.50,0.54,"",0,00:04:09:38,63.3,2h 38m,4206.0,0.68,4883.0,2441.5,-3308.0,-1654.0,59.6,79.3,-1698.00,-849.00
,289929264,02/03/2026 21:51,03/03/2026 08:09,XAUUSD,Sell,0.500,0.00000,0.00000,5325.33000,5306.85000,0.0000,0.0000,1848.0,924.00,0.32,"",0,00:10:18:30,29.3,3h 1m,5645.0,1.48,3546.0,1773.0,-5263.0,-2631.5,40.3,80.7,-1698.00,-849.00
,290180137,03/03/2026 04:30,03/03/2026 07:42,XAUUSD,Sell,0.500,0.00000,0.00000,5363.66000,5343.20000,0.0000,0.0000,2046.0,1023.00,0.35,"",0,00:03:11:38,89.5,2h 51m,5333.0,0.08,7379.0,3689.5,-575.0,-287.5,92.8,33.0,-5333.00,-2666.50
,290115130,03/03/2026 03:47,03/03/2026 04:30,XAUUSD,Buy,0.500,0.00000,0.00000,5350.95000,5363.23000,0.0000,0.0000,1228.0,614.00,0.21,"",0,00:00:43:05,100.0,43m,855.0,0.00,2083.0,1041.5,0.0,0.0,100.0,59.0,-855.00,-427.50
,290136264,03/03/2026 03:59,03/03/2026 04:11,XAUUSD,Buy,0.500,0.00000,0.00000,5341.90000,5351.50000,0.0000,0.0000,960.0,480.00,0.17,"",0,00:00:12:03,,,,,,,,,,,,
,290033219,03/03/2026 02:21,03/03/2026 03:59,XAUUSD,Sell,0.500,0.00000,0.00000,5354.10000,5341.51000,0.0000,0.0000,1259.0,629.50,0.22,"",0,00:01:37:54,5.3,5m,1718.0,1.36,1259.0,629.5,-1718.0,-859.0,42.3,100.0,0.00,0.00
,290116763,03/03/2026 03:47,03/03/2026 03:50,XAUUSD,Buy,1.000,0.00000,0.00000,5347.90000,5352.70000,0.0000,0.0000,480.0,480.00,0.17,"",0,00:00:02:37,,,,,,,,,,,,
,290080699,03/03/2026 03:15,03/03/2026 03:47,XAUUSD,Sell,0.500,0.00000,0.00000,5370.70000,5349.22000,0.0000,0.0000,2148.0,1074.00,0.37,"",0,00:00:32:02,100.0,32m,250.0,0.00,2148.0,1074.0,0.0,0.0,100.0,100.0,0.00,0.00
,289555367,02/03/2026 16:23,03/03/2026 03:15,XAUUSD,Buy,0.300,0.00000,0.00000,5351.67000,5371.93000,0.0000,0.0000,2026.0,607.80,0.21,"",0,00:10:52:10,23.7,2h 34m,6162.0,2.34,2629.0,788.6999999999999,-6162.0,-1848.6,29.9,93.1,-603.00,-180.90
,289912964,02/03/2026 21:18,03/03/2026 02:21,XAUUSD,Buy,0.300,0.00000,0.00000,5324.95000,5353.67000,0.0000,0.0000,2872.0,861.60,0.30,"",0,00:05:03:06,77.1,3h 53m,3805.0,0.06,5301.0,1590.3,-344.0,-103.2,93.9,57.0,-2429.00,-728.70
,289919416,02/03/2026 21:32,02/03/2026 22:11,XAUUSD,Buy,3.000,0.00000,5345.90000,5330.61000,5345.50000,0.0000,0.0000,1489.0,4467.00,1.59,"[tp 5345.90]",0,00:00:38:50,25.0,9m,973.0,0.61,1489.0,4467.0,-910.0,-2730.0,62.1,100.0,0.00,0.00
,289720322,02/03/2026 17:57,02/03/2026 21:14,XAUUSD,Buy,1.000,0.00000,0.00000,5316.05000,5329.71000,0.0000,0.0000,1366.0,1366.00,0.49,"",0,00:03:16:48,71.8,2h 21m,2347.0,0.84,2780.0,2780.0,-2347.0,-2347.0,54.2,72.4,-1414.00,-1414.00
,289788309,02/03/2026 18:38,02/03/2026 18:55,XAUUSD,Buy,1.000,0.00000,0.00000,5296.70000,5296.38000,0.0000,0.0000,-32.0,-32.00,-0.01,"",0,00:00:16:51,,,,,,,,,,,,
,289739430,02/03/2026 18:02,02/03/2026 18:55,XAUUSD,Buy,3.000,0.00000,0.00000,5268.26000,5295.17000,0.0000,0.0000,2691.0,8073.00,2.97,"",0,00:00:52:53,100.0,52m,2041.0,0.00,4732.0,14196.0,0.0,0.0,100.0,56.9,-2041.00,-6123.00
,289736489,02/03/2026 18:01,02/03/2026 18:55,XAUUSD,Buy,2.000,0.00000,0.00000,5280.61000,5295.17000,0.0000,0.0000,1456.0,2912.00,1.08,"",0,00:00:53:40,100.0,53m,2041.0,0.00,3497.0,6994.0,0.0,0.0,100.0,41.6,-2041.00,-4082.00
,289732917,02/03/2026 18:00,02/03/2026 18:55,XAUUSD,Buy,3.000,0.00000,0.00000,5290.70000,5295.17000,0.0000,0.0000,447.0,1341.00,0.50,"",0,00:00:54:32,100.0,54m,2041.0,0.00,2488.0,7464.0,0.0,0.0,100.0,18.0,-2041.00,-6123.00
,289732385,02/03/2026 18:00,02/03/2026 18:55,XAUUSD,Buy,3.000,0.00000,0.00000,5290.61000,5295.17000,0.0000,0.0000,456.0,1368.00,0.51,"",0,00:00:54:39,100.0,54m,2041.0,0.00,2497.0,7491.0,0.0,0.0,100.0,18.3,-2041.00,-6123.00
,288827604,02/03/2026 03:53,02/03/2026 18:01,XAUUSD,Sell,0.300,0.00000,0.00000,5326.88000,5281.09000,0.0000,0.0000,4579.0,1373.70,0.52,"",0,00:14:08:18,17.1,2h 25m,9040.0,1.70,5315.0,1594.5,-9040.0,-2712.0,37.0,94.9,-736.00,-220.80
,289714505,02/03/2026 17:47,02/03/2026 18:00,XAUUSD,Buy,1.000,5294.04000,0.00000,5334.37000,5290.58000,0.0000,0.0000,-4379.0,-4379.00,-1.63,"[sl 5294.04]",0,00:00:12:41,,,,,,,,,,,,
,289699794,02/03/2026 17:35,02/03/2026 18:00,XAUUSD,Buy,3.000,5294.24000,0.00000,5343.60000,5291.14000,0.0000,0.0000,-5246.0,-15738.00,-5.52,"[sl 5294.24]",0,00:00:24:44,0.0,0s,5246.0,10000.00,0.0,0.0,-5246.0,-15738.0,0.0,0.0,-5246.00,-15738.00
,289555401,02/03/2026 16:23,02/03/2026 16:34,XAUUSD,Sell,0.300,0.00000,0.00000,5351.52000,5321.31000,0.0000,0.0000,3021.0,906.30,0.32,"",0,00:00:10:51,,,,,,,,,,,,
,288856626,02/03/2026 16:26,02/03/2026 16:34,XAUUSD,Buy,3.000,0.00000,0.00000,5307.18000,5318.92000,0.0000,0.0000,1174.0,3522.00,1.26,"",0,00:00:07:46,,,,,,,,,,,,
,289057868,02/03/2026 08:35,02/03/2026 16:23,XAUUSD,Sell,0.300,0.00000,0.00000,5376.51000,5353.20000,0.0000,0.0000,2331.0,699.30,0.25,"",0,00:07:47:50,31.2,2h 25m,7947.0,0.31,10278.0,3083.4,-3231.0,-969.3,76.1,41.2,-7947.00,-2384.10
,289100079,02/03/2026 09:09,02/03/2026 16:23,XAUUSD,Sell,0.300,0.00000,0.00000,5396.06000,5353.67000,0.0000,0.0000,4239.0,1271.70,0.46,"",0,00:07:14:23,85.1,6h 9m,7994.0,0.08,12233.0,3669.9,-995.0,-298.5,92.5,39.6,-7994.00,-2398.20
,289537708,02/03/2026 16:13,02/03/2026 16:23,XAUUSD,Sell,1.000,0.00000,0.00000,5372.85000,5352.24000,0.0000,0.0000,2061.0,2061.00,0.75,"",0,00:00:09:30,,,,,,,,,,,,
,289489359,02/03/2026 15:34,02/03/2026 15:43,XAUUSD,Buy,1.000,5395.45000,0.00000,5403.11000,5395.13000,0.0000,0.0000,-798.0,-798.00,-0.29,"[sl 5395.45]",0,00:00:09:12,,,,,,,,,,,,
,289486719,02/03/2026 15:32,02/03/2026 15:33,XAUUSD,Buy,1.000,5401.45000,0.00000,5413.76000,5401.62000,0.0000,0.0000,-1214.0,-1214.00,-0.44,"[sl 5401.45]",0,00:00:01:21,,,,,,,,,,,,
,289124016,02/03/2026 09:21,02/03/2026 09:30,XAUUSD,Buy,1.000,5408.58000,0.00000,5415.11000,5408.30000,0.0000,0.0000,-681.0,-681.00,-0.24,"[sl 5408.58]",0,00:00:08:52,0.0,0s,2308.0,2500.00,0.0,0.0,-2308.0,-2308.0,0.0,70.5,-681.00,-681.00
,289103848,02/03/2026 09:10,02/03/2026 09:16,XAUUSD,Buy,1.000,0.00000,5409.73000,5399.66000,5409.70000,0.0000,0.0000,1004.0,1004.00,0.36,"[tp 5409.73]",0,00:00:05:35,16.7,55s,498.0,0.50,1004.0,1004.0,-498.0,-498.0,66.8,100.0,0.00,0.00
,288626105,02/03/2026 01:24,02/03/2026 09:09,XAUUSD,Buy,0.300,0.00000,0.00000,5352.12000,5398.23000,0.0000,0.0000,4611.0,1383.30,0.50,"",0,00:07:44:34,71.2,5h 30m,4620.0,0.71,6516.0,1954.8,-4620.0,-1386.0,58.5,82.9,-1905.00,-571.50
,288647140,02/03/2026 01:42,02/03/2026 09:09,XAUUSD,Buy,3.000,0.00000,0.00000,5392.86000,5393.86000,0.0000,0.0000,100.0,300.00,0.11,"",0,00:07:26:37,27.3,2h 1m,7316.0,3.00,2442.0,7326.0,-7316.0,-21948.0,25.0,76.0,-2342.00,-7026.00
,288647035,02/03/2026 01:42,02/03/2026 09:08,XAUUSD,Buy,3.000,0.00000,0.00000,5392.79000,5393.41000,0.0000,0.0000,62.0,186.00,0.07,"",0,00:07:26:37,27.2,2h 1m,7309.0,2.99,2449.0,7347.0,-7309.0,-21927.0,25.1,75.5,-2387.00,-7161.00
,288974908,02/03/2026 06:47,02/03/2026 08:17,XAUUSD,Buy,1.000,0.00000,0.00000,5352.38000,5376.61000,0.0000,0.0000,2423.0,2423.00,0.88,"",0,00:01:30:05,100.0,1h 30m,4067.0,0.00,6490.0,6490.0,0.0,0.0,100.0,37.3,-4067.00,-4067.00
,288957958,02/03/2026 06:23,02/03/2026 06:29,XAUUSD,Buy,3.000,0.00000,0.00000,5365.71000,5363.22000,0.0000,0.0000,-249.0,-747.00,-0.27,"",0,00:00:06:17,83.4,5m,1719.0,0.17,1470.0,4410.0,-249.0,-747.0,85.5,0.0,-1719.00,-5157.00
,288783731,02/03/2026 03:24,02/03/2026 06:22,XAUUSD,Buy,0.300,0.00000,0.00000,5325.79000,5363.66000,0.0000,0.0000,3787.0,1136.10,0.42,"",0,00:02:58:15,100.0,2h 58m,2519.0,0.00,5291.0,1587.3,0.0,0.0,100.0,71.6,-1504.00,-451.20
,288792753,02/03/2026 03:29,02/03/2026 06:22,XAUUSD,Buy,0.300,0.00000,0.00000,5314.40000,5363.37000,0.0000,0.0000,4897.0,1469.10,0.54,"",0,00:02:52:52,100.0,2h 52m,2519.0,0.00,6430.0,1929.0,0.0,0.0,100.0,76.2,-1533.00,-459.90
,288856149,02/03/2026 04:16,02/03/2026 06:22,XAUUSD,Buy,3.000,0.00000,0.00000,5332.68000,5363.40000,0.0000,0.0000,3072.0,9216.00,3.51,"",0,00:02:06:23,100.0,2h 6m,2426.0,0.00,4602.0,13806.0,0.0,0.0,100.0,66.8,-1530.00,-4590.00
,288626200,02/03/2026 01:25,02/03/2026 03:29,XAUUSD,Sell,0.300,0.00000,0.00000,5350.91000,5305.08000,0.0000,0.0000,4583.0,1374.90,0.53,"",0,00:02:04:38,100.0,2h 4m,3306.0,0.00,4583.0,1374.8999999999999,0.0,0.0,100.0,100.0,0.00,0.00
,288629089,02/03/2026 01:41,02/03/2026 03:29,XAUUSD,Sell,0.300,0.00000,0.00000,5388.34000,5313.85000,0.0000,0.0000,7449.0,2234.70,0.86,"",0,00:01:47:48,100.0,1h 47m,1608.0,0.00,7449.0,2234.7,0.0,0.0,100.0,100.0,0.00,0.00
,288649398,02/03/2026 01:43,02/03/2026 01:47,XAUUSD,Buy,3.000,0.00000,0.00000,5381.82000,5385.64000,0.0000,0.0000,382.0,1146.00,0.44,"",0,00:00:04:06,25.0,1m,5067.0,13.28,382.0,1146.0,-5067.0,-15201.0,7.0,100.0,0.00,0.00
,288626088,02/03/2026 01:24,02/03/2026 01:41,XAUUSD,Buy,0.300,0.00000,5387.67000,5352.69000,5387.79000,0.0000,0.0000,3510.0,1053.00,0.41,"[tp 5387.67]",0,00:00:16:54,5.9,59s,4677.0,1.33,3510.0,1053.0,-4677.0,-1403.1,42.9,100.0,0.00,0.00
,288626284,02/03/2026 01:25,02/03/2026 01:41,XAUUSD,Buy,3.000,0.00000,5387.33000,5351.36000,5387.31000,0.0000,0.0000,3595.0,10785.00,4.38,"[tp 5387.33]",0,00:00:16:37,6.3,1m,4544.0,1.26,3595.0,10785.0,-4544.0,-13632.0,44.2,100.0,0.00,0.00
